City_ID,City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
456,456,Tukrah,LY,32.5341,20.5791,70.21,56,0,11.9,clear sky
457,457,Nokaneng,BW,-19.6667,22.2667,67.5,26,0,6.67,clear sky
458,458,Tabas,IR,33.5959,56.9244,61.02,9,0,0.0,clear sky
459,459,Harrismith,ZA,-28.2728,29.1295,51.51,90,61,2.91,broken clouds
460,460,Tokonou,GN,9.65,-9.7833,67.05,97,89,2.13,moderate rain
461,461,Rawson,AR,-43.3002,-65.1023,46.56,74,89,33.67,overcast clouds
462,462,Noumea,NC,-22.2763,166.4572,82.38,99,67,18.7,broken clouds
463,463,Ellsworth,US,44.5434,-68.4195,57.52,84,75,6.91,broken clouds
464,464,Pyaozerskiy,RU,65.8333,31.1667,50.97,85,100,17.38,overcast clouds
465,465,Jodhpur,IN,26.2867,73.03,81.73,63,100,8.61,overcast clouds
466,466,Camopi,GF,3.1655,-52.3158,69.98,98,37,3.24,scattered clouds
467,467,Ryotsu,JP,38.0833,138.4333,62.64,64,86,11.21,overcast clouds
468,468,Lata,PT,40.1629,-8.3327,61.81,69,5,2.48,clear sky
469,469,Sonepur,IN,20.8333,83.9167,83.53,75,78,5.95,broken clouds
470,470,Airai,TL,-8.9266,125.4092,79.27,44,6,5.55,clear sky
471,471,Strezhevoy,RU,60.7333,77.5889,47.64,78,100,14.97,light rain
472,472,The Valley,AI,18.217,-63.0578,82.26,75,19,17.36,few clouds
473,473,Rovaniemi,FI,66.5,25.7167,45.81,100,75,11.5,broken clouds
474,474,Houma,US,29.5958,-90.7195,72.0,81,0,0.0,clear sky
475,475,Mahenge,TZ,-8.6833,36.7167,59.58,88,66,1.25,broken clouds
476,476,Tomohon,ID,1.3346,124.8392,77.94,67,92,2.24,overcast clouds
477,477,Kharp,RU,66.8014,65.8081,38.34,93,95,1.95,overcast clouds
478,478,Saint-Augustin,CA,51.226,-58.6502,41.65,87,100,20.24,overcast clouds
479,479,Mount Isa,AU,-20.7333,139.5,89.37,37,40,10.36,scattered clouds
480,480,Artyom,AZ,40.4723,50.333,68.14,64,0,7.4,clear sky
481,481,Hami,CN,42.8,93.45,58.64,13,0,18.79,clear sky
482,482,Nardaran,AZ,40.5561,50.0056,67.64,73,0,4.61,clear sky
483,483,Yatou,CN,37.15,122.3833,64.71,50,5,9.98,clear sky
484,484,Riohacha,CO,11.5444,-72.9072,78.91,89,75,4.61,broken clouds
485,485,Panaba,MX,21.2833,-88.2667,73.54,91,12,6.31,few clouds
486,486,Salinas,US,36.6777,-121.6555,63.01,87,100,9.22,overcast clouds
487,487,Vrangel,RU,42.7297,133.0839,54.16,50,15,9.35,few clouds
488,488,Mayakonda,IN,14.2833,76.0833,74.62,77,24,7.54,few clouds
489,489,Jundia,BR,-8.9347,-35.5736,68.92,97,2,1.7,clear sky
490,490,Yeniseysk,RU,58.4497,92.1703,39.38,73,100,7.54,overcast clouds
491,491,Lazaro Cardenas,MX,17.9583,-102.2,78.6,84,52,4.32,broken clouds
492,492,Port Hardy,CA,50.6996,-127.4199,51.8,100,100,2.3,fog
493,493,Corn Island,NI,12.1694,-83.0418,83.52,77,100,12.46,overcast clouds
494,494,Kjollefjord,NO,70.9457,27.3465,42.85,81,33,14.97,scattered clouds
495,495,Luga,RU,58.7372,29.8453,47.23,77,82,10.98,broken clouds
496,496,Karratha,AU,-20.7377,116.8463,87.08,29,33,21.45,scattered clouds
497,497,Dodge City,US,37.7528,-100.0171,45.23,73,64,1.01,broken clouds
498,498,Namibe,AO,-15.1961,12.1522,66.0,93,38,7.81,scattered clouds
499,499,Mersing,MY,2.4312,103.8405,85.91,70,40,3.44,light rain
500,500,Isiro,CD,2.7739,27.616,65.97,99,100,1.28,overcast clouds
501,501,Hounde,BF,11.5,-3.5167,72.64,88,33,4.9,scattered clouds
502,502,Japura,ID,-0.3167,102.35,73.29,95,100,0.63,moderate rain
503,503,Winchester,GB,51.0651,-1.3187,49.48,92,0,4.61,clear sky
504,504,Nuevitas,CU,21.5453,-77.2644,79.68,82,4,8.86,clear sky
505,505,West Fargo,US,46.875,-96.9004,40.01,54,0,6.91,clear sky
506,506,Fuling,CN,29.7022,107.3919,58.71,93,100,1.25,overcast clouds
507,507,Moshenskoye,RU,58.5102,34.5911,46.92,83,93,10.4,overcast clouds
508,508,Vila Velha,BR,-20.3297,-40.2925,76.95,88,0,11.5,clear sky
509,509,Port Keats,AU,-14.25,129.55,91.74,53,16,10.58,light rain
510,510,Victoria,HK,22.2855,114.1577,85.32,65,37,11.99,scattered clouds
511,511,Abnub,EG,27.2696,31.1511,66.42,60,0,7.99,clear sky
512,512,Urambo,TZ,-5.0667,32.05,65.77,46,19,7.16,few clouds
513,513,Prince Rupert,CA,54.3161,-130.3201,51.49,100,75,8.05,fog
514,514,Dabhol,IN,17.6,73.1667,77.7,85,90,5.79,overcast clouds
515,515,Nyaunglebin,MM,17.95,96.7333,84.76,74,63,1.48,broken clouds
516,516,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,60.12,48,1,8.61,clear sky
517,517,Kloulklubed,PW,7.0419,134.2556,84.34,66,99,4.0,overcast clouds
518,518,Bousso,TD,10.4795,16.7117,72.82,90,87,4.34,overcast clouds
519,519,Barbatesti,RO,45.1833,24.1167,53.73,74,100,1.32,overcast clouds
520,520,Pitimbu,BR,-7.4706,-34.8086,73.99,85,0,7.11,clear sky
521,521,Kuah,MY,6.3265,99.8432,78.78,89,40,0.0,scattered clouds
522,522,La Rioja,ES,42.25,-2.5,46.18,96,63,2.98,broken clouds
523,523,Chase,CA,50.8165,-119.6857,58.32,65,93,1.07,overcast clouds
524,524,Berkak,NO,62.825,10.0118,36.59,93,86,5.26,overcast clouds
525,525,Gao,ML,16.6362,1.637,86.74,32,21,2.39,few clouds
526,526,Alvaraes,BR,-3.2208,-64.8042,79.59,59,80,1.88,broken clouds
527,527,Nanortalik,GL,60.1432,-45.2371,35.2,83,100,22.28,light snow
528,528,Olga,RU,43.7444,135.2892,56.48,31,1,2.3,clear sky
529,529,Kalianget,ID,-7.05,113.9333,85.68,65,98,6.93,overcast clouds
530,530,Nador,MA,35.174,-2.9287,71.85,88,75,3.44,broken clouds
531,531,Songjianghe,CN,42.1859,127.479,55.65,28,72,8.37,broken clouds
532,532,Fredensborg,DK,55.9756,12.4031,53.89,90,92,7.0,overcast clouds
533,533,Wright,US,45.1833,-93.9502,39.88,84,0,0.0,clear sky
534,534,Hastings,GB,50.8552,0.5729,51.33,97,0,12.93,clear sky
535,535,Hobyo,SO,5.3505,48.5268,78.3,80,65,16.84,broken clouds
536,536,Saint George,US,37.1041,-113.5841,79.25,33,20,5.75,few clouds
537,537,Foshan,CN,23.0268,113.1315,82.44,44,76,8.16,broken clouds
538,538,Kurumkan,RU,54.3,110.3,35.92,57,87,1.5,overcast clouds
539,539,Kirkwood,US,38.5834,-90.4068,50.18,70,0,1.99,clear sky
540,540,Vredendal,ZA,-31.6683,18.5012,55.04,57,36,2.35,scattered clouds
541,541,Kuruman,ZA,-27.4524,23.4325,63.91,14,0,12.06,clear sky
542,542,Lakes Entrance,AU,-37.8811,147.981,59.16,67,93,8.63,overcast clouds
543,543,Chak Azam Sahu,PK,30.75,73.0333,83.66,57,0,7.09,clear sky
544,544,Nemuro,JP,43.3236,145.575,52.84,65,73,17.92,broken clouds
545,545,Terme,TR,41.2092,36.9739,59.52,89,100,4.03,overcast clouds
546,546,Yaan,NG,7.3833,8.5667,70.32,98,100,1.66,overcast clouds
547,547,Ixtapa,MX,20.7,-105.2,77.23,79,19,3.0,few clouds
548,548,Sisimiut,GL,66.9395,-53.6735,31.41,85,100,13.73,light snow
549,549,Bengkulu,ID,-3.8004,102.2655,80.2,68,100,1.99,overcast clouds
550,550,Malpe,IN,13.35,74.7167,79.9,78,2,4.34,clear sky
551,551,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,78,20,13.8,few clouds
552,552,Emerald,AU,-23.5333,148.1667,85.33,45,29,9.55,scattered clouds
553,553,Kalat,PK,29.0225,66.5916,62.6,10,0,2.55,clear sky
554,554,Bandarban,BD,22.1965,92.2262,89.67,59,84,1.54,broken clouds
555,555,Cordoba,AR,-31.4135,-64.1811,77.85,19,0,19.57,clear sky
556,556,Fort Nelson,CA,58.8053,-122.7002,44.19,81,40,4.61,scattered clouds
557,557,Amzya,RU,56.2354,54.3868,46.56,90,100,10.51,overcast clouds
558,558,Esil,KZ,51.9556,66.4042,49.68,69,70,9.17,broken clouds
559,559,Seydi,TM,39.4816,62.9137,64.71,11,0,4.76,clear sky
560,560,Posse,BR,-14.0931,-46.3694,71.64,71,24,2.98,few clouds
561,561,Dzaoudzi,YT,-12.7887,45.2699,75.09,94,75,8.05,broken clouds
562,562,Mareeba,AU,-17.0,145.4333,90.45,56,61,9.57,broken clouds
563,563,Pringi,EE,59.5394,24.7939,53.98,80,75,17.27,broken clouds
564,564,Yarmouth,US,41.7057,-70.2286,62.98,87,0,3.44,clear sky
565,565,La Ronge,CA,55.1001,-105.2842,46.65,66,75,3.44,broken clouds
566,566,Weymouth,US,42.2209,-70.9398,61.29,68,58,5.01,broken clouds
567,567,Grand-Santi,GF,4.25,-54.3833,73.89,80,6,3.87,clear sky
568,568,Auki,SB,-8.7676,160.7034,84.25,63,80,2.75,broken clouds
569,569,Soyo,AO,-6.1349,12.3689,75.18,85,68,6.13,broken clouds
570,570,San Policarpo,PH,12.1791,125.5072,81.79,82,100,2.66,overcast clouds
571,571,Sar-E Pul,AF,35.8333,66.1667,53.96,9,0,1.16,clear sky
572,572,Muroto,JP,33.2833,134.15,70.21,63,100,19.37,overcast clouds
573,573,Douentza,ML,14.9951,-2.9517,84.58,48,41,5.88,scattered clouds
574,574,Touros,BR,-5.1989,-35.4608,76.89,82,0,14.27,clear sky
575,575,Taoudenni,ML,22.6783,-3.9836,89.22,21,54,10.09,broken clouds
576,576,Broken Hill,AU,-31.95,141.4333,61.88,38,92,13.89,overcast clouds
577,577,Santa Cruz De La Palma,ES,28.6835,-17.7642,73.54,73,75,16.11,broken clouds
578,578,Camacha,PT,33.0833,-16.3333,67.42,78,75,13.8,broken clouds
579,579,Mayo,US,38.8876,-76.5119,62.98,68,100,11.99,overcast clouds
580,580,Trelew,AR,-43.249,-65.3051,46.2,66,100,30.71,overcast clouds
581,581,Samana,DO,19.2056,-69.3369,77.47,89,14,8.61,few clouds
582,582,Khanpur,PK,28.6453,70.6567,88.65,41,0,8.9,clear sky
583,583,Sasina,BA,44.7987,16.739,46.38,83,100,2.35,overcast clouds
584,584,Kudahuvadhoo,MV,2.6708,72.8944,82.31,70,100,15.66,overcast clouds
585,585,Ndioum,SN,16.5129,-14.6471,82.29,68,92,15.12,overcast clouds
586,586,Villarrica,PY,-25.75,-56.4333,56.25,80,0,3.31,clear sky
587,587,New Ulm,US,44.3125,-94.4605,39.58,75,0,4.61,clear sky
588,588,Yaval,IN,21.1667,75.7,79.02,83,100,4.0,overcast clouds
589,589,Goderich,CA,43.7501,-81.7165,48.9,61,100,13.8,overcast clouds
590,590,Poum,NC,-20.2333,164.0167,77.92,74,13,7.45,few clouds
591,591,Lucea,JM,18.451,-78.1736,82.26,77,83,18.5,broken clouds
592,592,Nahrin,AF,36.0649,69.1334,60.8,16,0,2.08,clear sky
593,593,Svetlyy,RU,54.675,20.1347,46.45,87,97,10.47,overcast clouds
594,594,Hualmay,PE,-11.0964,-77.6139,60.96,83,22,7.63,few clouds
595,595,Tromso,NO,69.6496,18.957,46.42,76,100,16.11,overcast clouds
596,596,Galle,LK,6.0367,80.217,81.57,76,100,13.94,overcast clouds
597,597,Maumere,ID,-8.6199,122.2111,86.9,63,88,0.51,overcast clouds
598,598,Suda,RU,59.1525,37.5582,48.31,91,95,8.95,overcast clouds
599,599,Limpapa,PH,7.1197,121.9106,83.53,74,39,2.59,scattered clouds
600,600,Trairi,BR,-3.2778,-39.2689,77.13,83,4,9.42,clear sky
601,601,Biak,ID,-0.9131,122.8766,83.12,72,81,3.49,broken clouds
602,602,Miramar,US,25.9873,-80.2323,80.02,73,40,5.75,scattered clouds
603,603,Garowe,SO,8.4054,48.4845,75.7,70,68,17.63,broken clouds
604,604,Saint-Louis,SN,16.3333,-15.0,82.04,73,93,12.64,light rain
605,605,Siavonga,ZM,-16.5382,28.7088,72.84,37,0,4.12,clear sky
606,606,Alexandria,EG,31.2156,29.9553,66.74,59,0,5.37,clear sky
607,607,Bac Lieu,VN,9.285,105.7244,75.97,94,100,2.39,light rain
608,608,Vao,NC,-22.6667,167.4833,72.41,81,19,24.94,few clouds
609,609,Locri,IT,38.2414,16.2623,60.31,60,100,6.13,overcast clouds
610,610,Santa Fe,AR,-31.6333,-60.7,71.02,49,0,14.0,light rain
611,611,Sao Domingos,BR,-13.3983,-46.3183,74.7,67,41,5.26,scattered clouds
612,612,Fasano,IT,40.8344,17.3584,58.93,65,99,2.44,overcast clouds
613,613,Hailar,CN,49.2,119.7,42.46,29,56,7.45,broken clouds
614,614,Zunyi,CN,27.6867,106.9072,52.66,88,100,3.58,overcast clouds
615,615,Abalak,RU,58.1286,68.5944,43.48,79,10,6.06,clear sky
616,616,Belousovka,KZ,50.1339,82.5239,47.25,46,16,2.24,few clouds
617,617,Okhotsk,RU,59.3833,143.3,34.02,44,97,8.46,overcast clouds
618,618,Morant Bay,JM,17.8815,-76.4093,82.02,81,88,10.92,overcast clouds
619,619,Tahta,EG,26.7693,31.5021,68.38,52,0,9.04,clear sky
620,620,Olinda,BR,-8.0089,-34.8553,78.53,78,75,6.91,broken clouds
621,621,Trat,TH,12.5,102.5,84.4,83,100,3.71,overcast clouds
622,622,Luis Correia,BR,-2.8792,-41.6669,78.12,84,4,12.17,clear sky
623,623,Anloga,GH,5.7947,0.8973,77.23,85,100,8.41,overcast clouds
624,624,Dergachi,RU,51.2328,48.7659,47.8,77,0,7.9,clear sky
625,625,Kumbo,CM,6.2,10.6667,57.87,92,100,2.84,overcast clouds
626,626,Stuttgart,DE,48.7823,9.177,56.53,92,0,1.14,clear sky
627,627,Kangaatsiaq,GL,68.3065,-53.4641,30.27,77,100,10.27,overcast clouds
628,628,Sadovo,BG,42.1333,24.9333,44.92,87,10,5.75,clear sky
629,629,Collie,AU,-33.3667,116.15,66.4,39,5,10.56,clear sky
630,630,Sistranda,NO,63.7256,8.834,46.36,74,100,34.16,overcast clouds
631,631,Langevag,NO,62.4375,6.1892,49.71,82,75,17.27,broken clouds
632,632,Nalut,LY,30.3333,10.85,64.72,42,0,9.84,clear sky
633,633,Kongolo,CD,-5.3833,27.0,70.36,87,96,3.09,overcast clouds
634,634,Sakit,IN,27.45,78.8167,71.11,97,100,9.51,heavy intensity rain
635,635,Torit,SS,4.4133,32.5678,69.04,91,100,2.66,overcast clouds
636,636,Ucluelet,CA,48.9329,-125.5528,55.09,91,29,4.79,scattered clouds
637,637,Anshun,CN,26.25,105.9333,56.25,94,100,4.34,overcast clouds
638,638,Nishiwaki,JP,34.9833,134.9667,69.12,51,100,13.31,overcast clouds
639,639,Richards Bay,ZA,-28.783,32.0377,67.24,76,47,0.27,scattered clouds
640,640,Liverpool,GB,53.4106,-2.9779,52.09,83,75,13.8,broken clouds
641,641,Dicabisagan,PH,17.0818,122.4157,86.34,64,68,6.85,broken clouds
642,642,Debre Tabor,ET,11.85,38.0167,52.41,80,67,3.62,light rain
643,643,Bavly,RU,54.393,53.2602,47.75,83,99,13.33,overcast clouds
644,644,Den Helder,NL,52.9599,4.7593,57.18,69,40,14.0,scattered clouds
645,645,Kenai,US,60.5544,-151.2583,50.09,97,100,4.61,light rain
646,646,Ternate,ID,0.8,127.4,84.94,69,91,5.97,overcast clouds
647,647,Tenno,JP,39.9,139.9667,61.81,73,82,10.0,broken clouds
648,648,Luwuk,ID,-0.9516,122.7875,85.93,71,82,3.62,broken clouds
649,649,Pandhurna,IN,21.6,78.5167,75.02,91,94,12.15,overcast clouds
650,650,Buin,CL,-33.7333,-70.75,61.43,95,82,3.67,broken clouds
651,651,Koslan,RU,63.4564,48.8989,44.67,78,95,8.99,overcast clouds
652,652,Necochea,AR,-38.5473,-58.7368,53.87,94,100,11.9,overcast clouds
653,653,Ushumun,RU,52.7833,126.5333,36.61,32,61,9.73,broken clouds
654,654,Mezen,RU,65.8522,44.24,39.85,96,69,9.17,broken clouds
655,655,Dauriya,RU,49.9333,116.8667,40.42,29,33,9.91,scattered clouds
656,656,Goiatuba,BR,-18.0125,-49.3547,63.84,73,64,2.28,broken clouds
657,657,Rindal,NO,63.0565,9.2124,41.14,95,100,12.01,light rain
658,658,Nantucket,US,41.2835,-70.0995,62.01,87,9,15.61,clear sky
659,659,Prince George,CA,53.9166,-122.753,57.61,87,0,0.0,mist
660,660,Jaora,IN,23.6333,75.1333,73.87,92,100,9.64,overcast clouds
661,661,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,75,75,16.11,broken clouds
662,662,Lorengau,PG,-2.0226,147.2712,85.5,65,71,11.41,broken clouds
663,663,Saint-Agapit,CA,46.5629,-71.4352,41.59,86,82,10.6,broken clouds
664,664,Abu Kamal,SY,34.4506,40.9171,79.43,26,1,9.55,clear sky
665,665,Rosarito,MX,32.3333,-117.0333,68.4,83,16,4.41,few clouds
666,666,Vagamo,NO,61.8751,9.0967,37.42,94,38,4.56,scattered clouds
667,667,Bianzhuang,CN,34.8486,118.0447,65.84,51,100,7.56,overcast clouds
668,668,Teguldet,RU,57.3064,88.1667,42.15,67,100,7.83,overcast clouds
669,669,Ginir,ET,7.1333,40.7,58.15,78,7,4.05,clear sky
670,670,Itarema,BR,-2.9248,-39.9167,77.7,81,0,12.55,clear sky
671,671,Borogontsy,RU,62.6683,131.1683,27.72,46,85,7.96,overcast clouds
672,672,Pochutla,MX,15.7432,-96.4661,78.82,90,31,4.25,scattered clouds
673,673,Mulege,MX,26.8833,-111.9833,81.86,53,5,3.58,clear sky
674,674,Del Rio,US,29.3627,-100.8968,72.23,55,71,6.8,broken clouds
675,675,Banda Aceh,ID,5.5577,95.3222,81.12,71,100,1.77,overcast clouds
676,676,Dogondoutchi,NE,13.6393,4.0287,81.25,61,22,10.38,few clouds
677,677,Killarney,IE,52.05,-9.5167,46.26,93,67,3.49,broken clouds
678,678,Dhidhdhoo,MV,6.8833,73.1,81.73,72,79,15.08,broken clouds
679,679,Valleyview,CA,55.0667,-117.2859,55.44,62,5,5.75,clear sky
680,680,Richmond,US,37.5538,-77.4603,66.15,73,75,8.99,broken clouds
681,681,Arman,RU,59.7,150.1667,35.02,56,84,2.39,broken clouds
682,682,Shagonar,RU,51.5333,92.8,41.11,38,9,5.23,clear sky
683,683,Kidal,ML,18.4411,1.4078,83.55,19,10,13.11,clear sky
684,684,Nagato,JP,34.3833,131.2,67.78,60,100,18.77,overcast clouds
685,685,Ewo,CG,-0.8725,14.8206,70.03,95,99,3.33,light rain
686,686,Medeiros Neto,BR,-17.3739,-40.2206,72.79,79,99,8.37,overcast clouds
687,687,Vytegra,RU,61.0064,36.4481,50.13,85,98,13.06,overcast clouds
688,688,Carrboro,US,35.9101,-79.0753,62.94,88,100,6.78,overcast clouds
